"t";"v_ms";"heading_deg"
"0,0";"0,0";"9,443972374597797"
"1,0";"0,0";"9,443972374597797"
"2,0";"0,0";"11,8763432197938"
"5,0";"5,96";"18,111989009659677"
"6,0";"5,58";"19,160744387019196"
"7,0";"5,38";"10,89705256375841"
"8,0";"5,183";"11,322810347634384"
"12,0";"4,34";"10,801998335921033"
"13,0";"4,24";"6,976429283899423"
"15,0";"4,3";"4,459428345970619"
"18,0";"4,82";"0,7474272358749968"
"19,0";"4,75";"0,8788600442803549"
"25,0";"3,786";"352,0286089549889"
"29,0";"2,55";"359,80694827582"
"34,0";"2,233";"10,205601681556079"
"36,0";"3,429";"5,392068507847524"
"42,0";"4,012";"346,0071386950134"
"43,0";"4,343";"334,07275919293164"
"44,0";"4,487";"321,45810864246414"
"46,0";"4,67";"304,00871110062377"
"47,0";"5,28";"291,85705848513675"
"49,0";"4,86";"288,90519029049585"
"51,0";"4,28";"290,6069323653851"
"53,0";"3,983";"289,6652529517847"
"54,0";"3,64";"294,3981990947459"
"55,0";"3,567";"297,54048201466276"
"56,0";"3,34";"302,0998644546909"
"58,0";"3,18";"308,802045190294"
"60,0";"3,18";"306,5054378623092"
"63,0";"3,56";"302,5044553054438"
"66,0";"3,933";"303,4275598243611"
"68,0";"4,28";"308,6613965873997"
"71,0";"4,72";"306,1316436035596"
"72,0";"4,733";"309,19709288364794"
"76,0";"5,12";"313,67230608688595"
"77,0";"5,26";"308,9340032125757"
"80,0";"5,438";"304,16036255522397"
"83,0";"5,733";"312,2538075813407"
"86,0";"5,9";"308,8699004292656"
"91,0";"6,075";"307,639062773766"
"96,0";"6,04";"309,0014573634859"
"99,0";"6,037";"311,741852623471"
"101,0";"5,96";"310,7089931931446"
"108,0";"5,822";"312,5297403976074"
"109,0";"5,825";"313,33472583759806"
"111,0";"5,83";"305,5979405324506"
"113,0";"5,74";"304,662724140274"
"119,0";"5,762";"306,4674059422956"
"122,0";"5,822";"307,5409297881432"
"125,0";"5,833";"311,28279284882814"
"127,0";"5,74";"311,2369335614849"
"128,0";"5,717";"311,6845432077493"
"132,0";"5,64";"307,91314260033187"
"134,0";"5,683";"307,8975211455419"
"140,0";"5,925";"309,4737102679466"
"143,0";"6,044";"309,8021986487383"
"148,0";"6,25";"307,4805441775962"
"158,0";"6,333";"313,4241986650129"
"159,0";"6,345";"311,04289786297676"
"164,0";"6,433";"309,29403851957636"
"169,0";"6,47";"310,3732303869312"
"172,0";"6,388";"306,7697483544101"
"177,0";"5,987";"304,4394786575838"
"178,0";"5,85";"311,2339722056082"
"185,0";"5,888";"307,18848435975656"
"192,0";"5,843";"306,3964611055667"
"194,0";"5,756";"295,6873044448913"
"200,0";"5,863";"287,6903372164782"
"203,0";"5,967";"282,5520350827303"
"207,0";"5,586";"278,2347954733825"
"209,0";"5,067";"279,2239351448509"
"212,0";"4,52";"276,2042129176921"
"215,0";"4,267";"279,8402202665228"
"216,0";"4,229";"276,19015962388505"
"222,0";"4,114";"270,0001842424104"
"228,0";"4,092";"277,22804893293795"
"230,0";"4,15";"271,3344412647109"
"235,0";"4,686";"263,14984691446784"
"237,0";"4,886";"252,38550491104291"
"240,0";"5,52";"250,55629845233517"
"248,0";"6,027";"264,38656624446975"
"250,0";"6,16";"277,36229237681823"
"252,0";"6,142";"279,0931100374307"
"257,0";"6,371";"279,3034097930455"
"259,0";"6,414";"279,2823991544382"
"263,0";"6,217";"276,7136555579492"
"266,0";"6,286";"275,85600584956586"
"267,0";"6,325";"281,7831980388051"
"272,0";"6,483";"296,8415861398206"
"273,0";"6,45";"307,86281836270336"
"275,0";"6,425";"318,4185457301328"
"276,0";"6,433";"331,348780833112"
"277,0";"6,46";"327,6865487157271"
"281,0";"6,34";"326,37582350271737"
"285,0";"6,338";"319,667622799796"
"288,0";"6,571";"318,6960676248721"
"289,0";"6,563";"316,4905102185687"
"292,0";"6,614";"308,7351627120358"
"294,0";"6,44";"303,23623347221394"
"295,0";"6,433";"294,2338248408625"
"297,0";"6,5";"282,05521231792125"
"300,0";"6,84";"288,9152347598999"
"301,0";"6,783";"306,59977867268606"
"302,0";"6,68";"323,87623960713995"
"303,0";"6,617";"338,26305949338746"
"305,0";"6,44";"342,47093399262087"
"309,0";"7,6";"341,48821486638275"
"310,0";"8,32";"343,0276281677068"
"312,0";"8,686";"341,86028162772044"
"314,0";"9,84";"342,0123201305628"
"315,0";"10,2";"342,74757795936426"
"316,0";"10,333";"342,29333763755466"
"317,0";"10,76";"343,21108734689136"
"319,0";"11,36";"345,4725742278307"
"321,0";"11,84";"345,459903287495"
"323,0";"11,9";"348,1445842697111"
"325,0";"11,55";"350,8747202573539"
"327,0";"10,667";"341,94105203933947"
"328,0";"10,0";"341,15803756504135"
"329,0";"9,867";"336,8965948954235"
"331,0";"9,4";"330,07647731939244"
"332,0";"9,38";"320,301703472848"
"335,0";"9,433";"314,50923143296103"
"337,0";"9,1";"309,91001819960053"
"339,0";"8,9";"308,0586117766386"
"340,0";"8,48";"309,9655124234554"
"344,0";"7,14";"294,332043807441"
"345,0";"6,74";"280,60543459248345"
"346,0";"6,633";"267,895459851753"
"347,0";"6,557";"262,6602861247858"
"350,0";"5,74";"276,06623451608436"
"351,0";"5,38";"287,97795818893144"
"354,0";"4,714";"310,42946995353594"
"355,0";"4,2";"331,2878682659222"
"357,0";"4,433";"352,82719642584834"
"359,0";"5,06";"358,8792798945657"
"360,0";"5,3";"3,3786604862879366"
"364,0";"6,14";"348,86163928389897"
"366,0";"6,533";"343,7122771157101"
"369,0";"7,2";"342,0044437096636"
"371,0";"7,14";"341,90510449715964"
"379,0";"7,35";"348,3168959808587"
"385,0";"7,479";"341,2696776228236"
"386,0";"7,643";"336,7960539757566"
"387,0";"7,75";"331,9834992974121"
"388,0";"7,811";"331,1458404946572"
"390,0";"8,38";"327,3968038520386"
"391,0";"8,46";"327,5538004256197"
"392,0";"8,56";"328,1683670679538"
"393,0";"8,66";"331,41283095387155"
"394,0";"8,717";"336,0098915534629"
"396,0";"9,06";"338,19389612073303"
"397,0";"9,06";"337,50354343333925"
"398,0";"8,98";"341,8859431822294"
"401,0";"8,48";"343,41532886297813"
"404,0";"8,467";"342,84433350907887"
"408,0";"7,5";"343,86132769090784"
"409,0";"6,68";"343,8299704457308"
"412,0";"7,387";"351,59017693878116"
"414,0";"9,0";"353,22005776970707"
"416,0";"8,9";"354,19214196297037"
"417,0";"8,9";"354,2592651255996"
"420,0";"9,017";"356,47809038631374"
"422,0";"9,26";"353,3759533922831"
"424,0";"8,657";"357,35292733931186"
"427,0";"7,02";"4,0402997246466485"
"428,0";"7,183";"1,359534118898479"
"430,0";"7,583";"1,618362853458678"
"431,0";"7,643";"353,63980887853006"
"433,0";"8,2";"345,7333067266296"
"434,0";"8,217";"343,0702915993684"
"436,0";"8,12";"337,97032586731433"
"440,0";"7,283";"339,70287750984164"
"441,0";"6,58";"344,47121819838407"
"445,0";"5,52";"350,71647033120416"
"446,0";"5,74";"344,944809773822"
"448,0";"6,1";"339,3587295004282"
"450,0";"7,28";"339,98710684161506"
"451,0";"7,78";"337,7916100647299"
"453,0";"8,38";"336,57145691719046"
"455,0";"8,6";"335,1245143731583"
"456,0";"8,52";"335,83394993885645"
"458,0";"8,44";"338,29834392074673"
"459,0";"8,417";"345,1053199751811"
"465,0";"8,343";"354,97702547860126"
"468,0";"8,589";"358,0224127484914"
"470,0";"9,04";"356,97569793994944"
"471,0";"8,967";"1,7426281874962035"
"474,0";"8,783";"6,880273012608106"
"476,0";"9,2";"9,14261375652747"
"481,0";"8,9";"11,743345993445804"
"483,0";"8,629";"12,11108128837343"
"488,0";"8,943";"7,844410577547556"
"495,0";"8,983";"358,3040854965462"
"500,0";"8,942";"351,12212027553153"
"502,0";"8,757";"346,3994177096179"
"507,0";"8,557";"336,9250422977986"
"508,0";"8,617";"330,436819058596"
"514,0";"9,057";"315,83926816158964"
"516,0";"8,95";"307,51983813472435"
"518,0";"8,95";"291,05002540988824"
"522,0";"9,117";"278,131619202399"
"525,0";"9,1";"277,9593154171281"
"528,0";"8,5";"277,15524592354103"
"529,0";"8,443";"273,89550073745977"
"534,0";"8,467";"268,51130969387896"
"537,0";"8,563";"271,48248933072836"
"539,0";"8,6";"287,29036837420165"
"541,0";"8,5";"292,53138653942665"
"542,0";"8,32";"289,90072194008934"
"545,0";"7,733";"283,92332733617536"
"546,0";"7,36";"276,6345129851066"
"549,0";"7,171";"278,55497533541757"
"552,0";"6,917";"277,3426105702988"
"557,0";"6,675";"279,62278434638745"
"558,0";"6,65";"278,32163499756354"
"565,0";"6,238";"277,1372102228636"
"571,0";"6,154";"277,5529985104912"
"576,0";"6,591";"277,23145503449246"
"577,0";"7,117";"279,7755816202706"
"585,0";"7,278";"286,9675048349113"
"592,0";"7,207";"296,0218577208423"
"596,0";"6,955";"299,98145215131"
"599,0";"6,643";"309,5584447068177"
"606,0";"6,75";"314,520521251676"
"613,0";"6,836";"313,22372207103604"
"620,0";"6,936";"312,19366510113247"
"624,0";"7,064";"319,55163856352"
"626,0";"7,15";"320,60328548313794"
"627,0";"7,2";"316,1286805537492"
"634,0";"7,487";"309,10064103382524"
"637,0";"7,35";"305,27834910294456"
"641,0";"6,9";"305,0863540377346"
"644,0";"6,657";"300,0114902308206"
"648,0";"6,471";"294,55819658542475"
"650,0";"6,383";"294,82315264191027"
"655,0";"5,986";"289,39054501448777"
"656,0";"5,85";"276,15634850269896"
"659,0";"5,867";"276,73937626108716"
"663,0";"6,743";"272,521440844742"
"664,0";"7,42";"270,9313299330984"
"665,0";"7,333";"261,926935930656"
"667,0";"7,0";"254,98597780615916"
"668,0";"6,32";"249,2353475953446"
"669,0";"5,82";"241,88817028918396"
"670,0";"5,48";"232,82076230637625"
"672,0";"5,26";"231,4317022333655"
"673,0";"5,3";"222,7127241648426"
"675,0";"5,54";"209,29321127566504"
"678,0";"6,02";"195,31059417111908"
"682,0";"6,514";"190,0677157488115"
"683,0";"6,84";"192,04526443304422"
"686,0";"7,013";"193,15251033629858"
"689,0";"7,433";"193,67279411820832"
"692,0";"7,767";"197,12344580921317"
"696,0";"7,914";"195,07743796442952"
"698,0";"7,817";"196,72802878289679"
"701,0";"8,32";"195,71686700956053"
"703,0";"8,92";"197,1812538413424"
"706,0";"8,84";"197,00163245048128"
"712,0";"8,611";"194,37028331432725"
"719,0";"8,546";"189,16574450231727"
"727,0";"8,347";"190,37787740467482"
"734,0";"8,14";"191,45895535008628"
"736,0";"8,122";"190,35435904024314"
"740,0";"8,383";"191,4184734472805"
"743,0";"8,257";"193,7681105966395"
"750,0";"7,82";"199,1601509786185"
"756,0";"7,777";"194,72275189389867"
"759,0";"7,922";"189,08844417367305"
"765,0";"7,578";"187,0489525802857"
"770,0";"7,355";"193,05028731748408"
"777,0";"7,175";"197,91721504085226"
"780,0";"6,82";"202,86171173119018"
"783,0";"6,35";"203,32313041152625"
"786,0";"5,983";"231,03095247015932"
"788,0";"5,4";"239,14594462071352"
"789,0";"5,367";"251,756076750222"
"791,0";"5,16";"256,3395657492704"
"792,0";"5,167";"242,69770967316225"
"793,0";"5,12";"219,0388678340999"
"795,0";"5,183";"207,6125586297214"
"797,0";"5,74";"207,3527755396717"
"798,0";"6,22";"208,1397531148216"
"799,0";"6,417";"210,0835481402177"
"804,0";"6,167";"210,45564829732353"
"806,0";"5,4";"216,57763622104798"
"809,0";"4,36";"226,9964650324718"
"812,0";"4,533";"228,0927293045619"
"815,0";"4,733";"234,79719615486363"
"817,0";"4,78";"236,55678244493117"
"821,0";"4,5";"235,52373531703213"
"822,0";"4,44";"247,95983779710977"
"823,0";"4,383";"246,72534776774904"
"825,0";"4,275";"228,82845669029783"
"832,0";"3,856";"216,12661585605335"
"835,0";"3,85";"206,71417735758487"
"838,0";"3,933";"203,79984232837677"
"842,0";"3,657";"201,581013405286"
"844,0";"3,35";"208,69218050423424"
"848,0";"3,3";"215,1516488924315"
"849,0";"3,4";"217,77385647036704"
"851,0";"3,257";"206,55555020605624"
"854,0";"2,6";"215,7829294114691"
"861,0";"2,64";"209,22350870341091"
"862,0";"2,725";"210,81220320527896"
"867,0";"2,833";"211,25767586519828"
"870,0";"2,8";"240,72635933826717"
"875,0";"2,938";"265,0276577571872"
"881,0";"3,164";"271,86156547949366"
"883,0";"3,263";"268,1335039044986"
"889,0";"3,413";"280,5162729451024"
"894,0";"3,364";"287,3373948087858"
"902,0";"3,477";"288,0174411078258"
"904,0";"3,66";"298,26547748332786"
"908,0";"4,1";"314,5135903993046"
"911,0";"4,243";"316,2351470470884"
"915,0";"4,5";"328,60542443679407"
"916,0";"4,6";"337,66914375076993"
"919,0";"4,438";"324,63048748740084"
"921,0";"3,8";"339,6327357675352"
"924,0";"3,66";"334,6085241092346"
"925,0";"3,683";"345,15660685904345"
"927,0";"3,95";"338,9107170780062"
"930,0";"4,48";"343,14744903026434"
"935,0";"5,138";"342,7895188560133"
"938,0";"4,962";"342,08594855120094"
"941,0";"4,683";"339,70301136611215"
"942,0";"4,743";"330,63591184948297"
"943,0";"5,26";"322,66300890996365"
"944,0";"5,233";"324,42995753221015"
"946,0";"4,98";"344,8003683711414"
"948,0";"4,44";"4,256149964067825"
"949,0";"4,34";"359,33781972185966"
"951,0";"4,56";"349,7292408571719"
"953,0";"4,86";"343,42272337118385"
"954,0";"4,88";"339,9426479199209"
"955,0";"4,833";"338,95131983665846"
"956,0";"4,72";"339,54820153595404"
"959,0";"4,66";"342,00115249534275"
"960,0";"4,58";"340,89428384437645"
"962,0";"4,45";"342,7362957264587"
"963,0";"4,4";"332,36521822633335"
"969,0";"4,229";"325,739331890163"
"972,0";"4,478";"320,34230799551614"
"974,0";"5,04";"307,26205623961823"
"976,0";"5,0";"307,07155081186306"
"981,0";"5,114";"306,53813656836877"
"983,0";"5,1";"301,0004415154219"
"987,0";"4,817";"292,5606504926322"
"988,0";"4,7";"293,900629350179"
"990,0";"4,614";"292,89202847519664"
"992,0";"4,64";"289,93629023091717"
"997,0";"5,314";"292,5457201698287"
"998,0";"5,433";"293,6052707231356"
"999,0";"5,357";"280,06127925460964"
"1002,0";"5,14";"262,61967222396714"
"1004,0";"4,98";"254,30852452566285"
"1005,0";"4,967";"249,80027933825806"
"1007,0";"4,76";"244,91047574892985"
"1008,0";"4,633";"237,57116051226927"
"1010,0";"4,4";"235,06110918088376"
"1011,0";"4,55";"242,1521855794269"
"1013,0";"5,36";"264,43066182402015"
"1014,0";"5,617";"276,09094408067904"
"1015,0";"6,46";"281,0092615271708"
"1018,0";"7,16";"280,27095172712995"
"1026,0";"7,373";"279,8098142731002"
"1034,0";"7,775";"281,125549238534"
"1039,0";"8,146";"277,41754011548346"
"1041,0";"8,2";"279,68557213235067"
"1047,0";"7,612";"287,10845920150325"
"1048,0";"7,329";"281,6844483369969"
"1052,0";"7,42";"280,27668566618115"
"1053,0";"7,68";"279,24372610270893"
"1055,0";"7,871";"278,4851414999954"
"1057,0";"8,28";"282,24312725790116"
"1058,0";"8,34";"279,37068152125494"
"1059,0";"8,333";"279,6606118023755"
"1062,0";"8,38";"280,6789367245943"
"1063,0";"8,4";"279,57822550446355"
"1065,0";"8,517";"281,9737660679815"
"1067,0";"8,74";"279,4834970317397"
"1072,0";"8,914";"277,1467202564953"
"1074,0";"8,814";"279,999075637891"
"1075,0";"8,75";"285,90781795421026"
"1076,0";"8,689";"280,45828264577824"
"1078,0";"8,25";"281,6555770828385"
"1080,0";"8,14";"278,84574580982803"
"1081,0";"8,1";"281,8162347357036"
"1082,0";"8,1";"279,18153476267287"
"1083,0";"8,22";"279,89883385031555"
"1085,0";"8,28";"279,95440445347214"
"1088,0";"8,42";"279,34800751023033"
"1094,0";"8,522";"281,29772850941816"
"1101,0";"8,738";"280,538110606678"
"1103,0";"8,8";"279,9991926031622"
"1104,0";"8,75";"281,00866707146776"
"1108,0";"8,1";"279,9341085261049"
"1111,0";"7,829";"279,3837565487786"
"1112,0";"7,712";"280,09250091218536"
"1116,0";"6,6";"280,9227639474784"
"1118,0";"6,4";"280,26683392909285"
"1121,0";"5,96";"279,79277253738655"
"1125,0";"5,6";"282,62798912841816"
"1126,0";"5,26";"276,9214642406473"
"1127,0";"5,15";"280,3082804529995"
"1129,0";"5,113";"278,7632842234444"
"1134,0";"4,871";"276,6765911838486"
"1136,0";"4,814";"279,34529711764105"
"1139,0";"4,68";"279,5950650865894"
"1143,0";"4,829";"281,0064236178788"
"1144,0";"5,06";"287,93228489040075"
"1145,0";"5,0";"279,1570688798528"
"1147,0";"5,063";"277,52437290728"
"1150,0";"5,16";"281,21212605855953"
"1154,0";"5,3";"279,0211588166737"
"1158,0";"5,475";"279,0840312843293"
"1163,0";"5,6";"276,2929399395008"
"1164,0";"5,75";"279,90357552410376"
"1169,0";"6,733";"278,0295390682171"
"1173,0";"6,833";"270,0001636021413"
"1176,0";"6,971";"259,9682249456531"
"1181,0";"7,513";"247,8936150417027"
"1187,0";"7,918";"238,9715635221002"
"1189,0";"8,188";"233,9949118810394"
"1193,0";"8,417";"223,6693721006023"
"1199,0";"8,51";"212,33324075558727"
"1204,0";"8,709";"198,92156292735143"
"1210,0";"8,836";"187,6032973648585"
"1212,0";"8,875";"180,18097026756985"
"1214,0";"8,89";"172,75477176265298"
